employee_id,start_hour_8_pct_long_term,start_hour_9_pct_long_term,start_hour_10_pct_long_term,start_hour_11_pct_long_term,start_hour_8_pct_recent,start_hour_9_pct_recent,start_hour_10_pct_recent,start_hour_11_pct_recent,start_hour_shift_pct
E0064,0.0,6.8181818181818175,65.9090909090909,27.27272727272727,0.0,40.0,60.0,0.0,33.18181818181818
E0065,5.88235294117647,79.41176470588235,14.705882352941178,0.0,0.0,66.66666666666666,33.33333333333333,0.0,18.627450980392155
E0066,18.421052631578945,55.26315789473685,26.31578947368421,0.0,0.0,0.0,100.0,0.0,73.6842105263158
E0067,18.6046511627907,69.76744186046511,11.627906976744185,0.0,33.33333333333333,66.66666666666666,0.0,0.0,14.728682170542635
E0069,9.090909090909092,78.78787878787878,12.121212121212121,0.0,0.0,100.0,0.0,0.0,21.212121212121218
E0070,0.0,8.823529411764707,73.52941176470588,17.647058823529413,0.0,33.33333333333333,66.66666666666666,0.0,24.509803921568633
E0071,0.0,14.705882352941178,76.47058823529412,8.823529411764707,0.0,0.0,100.0,0.0,23.529411764705884
E0072,18.91891891891892,70.27027027027027,10.81081081081081,0.0,33.33333333333333,66.66666666666666,0.0,0.0,14.414414414414418
E0074,10.526315789473683,68.42105263157895,21.052631578947366,0.0,0.0,66.66666666666666,33.33333333333333,0.0,12.280701754385966
E0075,0.0,17.741935483870968,67.74193548387096,14.516129032258066,0.0,0.0,100.0,0.0,32.25806451612904
E0077,30.0,62.0,8.0,0.0,60.0,20.0,20.0,0.0,42.0
E0078,0.0,13.157894736842104,65.78947368421053,21.052631578947366,0.0,0.0,100.0,0.0,34.210526315789465
E0079,25.0,59.375,15.625,0.0,20.0,60.0,20.0,0.0,5.0
E0080,20.0,67.5,12.5,0.0,0.0,100.0,0.0,0.0,32.5
E0081,88.1578947368421,11.842105263157894,0.0,0.0,75.0,25.0,0.0,0.0,13.1578947368421
E0082,20.0,68.57142857142857,11.428571428571429,0.0,16.666666666666664,83.33333333333334,0.0,0.0,14.76190476190477
E0083,15.789473684210526,68.42105263157895,15.789473684210526,0.0,0.0,100.0,0.0,0.0,31.578947368421055
E0084,13.793103448275861,68.96551724137932,17.24137931034483,0.0,0.0,100.0,0.0,0.0,31.034482758620683
E0086,0.0,17.46031746031746,65.07936507936508,17.46031746031746,0.0,16.666666666666664,83.33333333333334,0.0,18.25396825396826
E0087,77.5,22.5,0.0,0.0,100.0,0.0,0.0,0.0,22.5
E0088,7.317073170731707,78.04878048780488,14.634146341463413,0.0,0.0,100.0,0.0,0.0,21.951219512195124
E0090,18.9873417721519,65.82278481012658,15.18987341772152,0.0,16.666666666666664,83.33333333333334,0.0,0.0,17.51054852320676
E0091,10.81081081081081,62.16216216216216,27.027027027027028,0.0,0.0,66.66666666666666,33.33333333333333,0.0,10.810810810810803
E0092,17.5,67.5,15.0,0.0,0.0,100.0,0.0,0.0,32.5
E0093,89.58333333333334,10.416666666666668,0.0,0.0,100.0,0.0,0.0,0.0,10.416666666666663
E0094,18.75,65.625,15.625,0.0,50.0,50.0,0.0,0.0,31.25
E0095,9.30232558139535,62.7906976744186,27.906976744186046,0.0,50.0,50.0,0.0,0.0,40.69767441860465
E0096,86.11111111111111,13.88888888888889,0.0,0.0,100.0,0.0,0.0,0.0,13.888888888888888
E0097,12.5,65.0,22.5,0.0,0.0,66.66666666666666,33.33333333333333,0.0,12.499999999999993
E0098,20.454545454545457,61.36363636363637,18.181818181818183,0.0,20.0,40.0,40.0,0.0,21.81818181818182
E0100,0.0,24.324324324324326,54.054054054054056,21.62162162162162,0.0,33.33333333333333,33.33333333333333,33.33333333333333,20.72072072072072
E0101,87.5,12.5,0.0,0.0,100.0,0.0,0.0,0.0,12.5
E0102,84.61538461538461,15.384615384615385,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,17.94871794871795
E0104,22.727272727272727,68.18181818181817,9.090909090909092,0.0,50.0,50.0,0.0,0.0,27.27272727272727
E0105,13.953488372093023,72.09302325581395,13.953488372093023,0.0,40.0,60.0,0.0,0.0,26.046511627906973
E0108,0.0,8.955223880597014,82.08955223880598,8.955223880597014,0.0,0.0,71.42857142857143,28.57142857142857,19.61620469083156
E0109,11.904761904761903,52.38095238095239,35.714285714285715,0.0,0.0,75.0,25.0,0.0,22.619047619047617
E0110,21.052631578947366,57.89473684210527,21.052631578947366,0.0,0.0,100.0,0.0,0.0,42.10526315789473
E0111,18.6046511627907,65.11627906976744,16.27906976744186,0.0,0.0,100.0,0.0,0.0,34.883720930232556
E0113,15.789473684210526,71.05263157894737,13.157894736842104,0.0,50.0,50.0,0.0,0.0,34.21052631578947
E0114,17.5,70.0,12.5,0.0,0.0,100.0,0.0,0.0,30.0
E0115,0.0,18.421052631578945,68.42105263157895,13.157894736842104,0.0,33.33333333333333,66.66666666666666,0.0,14.912280701754387
E0116,19.444444444444446,65.27777777777779,15.277777777777779,0.0,16.666666666666664,83.33333333333334,0.0,0.0,18.055555555555557
E0117,17.94871794871795,66.66666666666666,15.384615384615385,0.0,66.66666666666666,33.33333333333333,0.0,0.0,48.717948717948715
E0118,25.0,55.55555555555556,19.444444444444446,0.0,0.0,50.0,50.0,0.0,30.555555555555557
E0119,84.84848484848484,15.151515151515152,0.0,0.0,100.0,0.0,0.0,0.0,15.151515151515154
E0120,85.18518518518519,14.814814814814813,0.0,0.0,100.0,0.0,0.0,0.0,14.814814814814811
E0121,13.953488372093023,65.11627906976744,20.930232558139537,0.0,28.57142857142857,71.42857142857143,0.0,0.0,20.930232558139537
E0122,83.33333333333334,16.666666666666664,0.0,0.0,75.0,25.0,0.0,0.0,8.33333333333334
E0123,10.9375,65.625,23.4375,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,6.770833333333329
E0124,0.0,18.91891891891892,72.97297297297297,8.108108108108109,0.0,0.0,75.0,25.0,18.91891891891892
E0125,0.0,12.903225806451612,70.96774193548387,16.129032258064516,0.0,0.0,66.66666666666666,33.33333333333333,17.20430107526882
E0126,16.666666666666664,72.22222222222221,11.11111111111111,0.0,100.0,0.0,0.0,0.0,83.33333333333333
E0127,8.333333333333332,75.0,16.666666666666664,0.0,25.0,75.0,0.0,0.0,16.666666666666664
E0128,0.0,18.421052631578945,65.78947368421053,15.789473684210526,0.0,0.0,50.0,50.0,34.21052631578948
E0129,0.0,10.256410256410255,76.92307692307693,12.82051282051282,0.0,0.0,83.33333333333334,16.666666666666664,10.256410256410255
E0130,87.87878787878788,12.121212121212121,0.0,0.0,100.0,0.0,0.0,0.0,12.121212121212123
E0131,3.4482758620689653,75.86206896551724,20.689655172413794,0.0,0.0,100.0,0.0,0.0,24.13793103448276
E0132,17.77777777777778,64.44444444444444,17.77777777777778,0.0,37.5,50.0,12.5,0.0,19.72222222222222
E0134,0.0,19.047619047619047,71.42857142857143,9.523809523809524,0.0,25.0,75.0,0.0,9.523809523809522
E0135,83.33333333333334,16.666666666666664,0.0,0.0,71.42857142857143,28.57142857142857,0.0,0.0,11.904761904761909
E0136,0.0,18.75,65.625,15.625,0.0,0.0,66.66666666666666,33.33333333333333,18.749999999999993
E0137,24.65753424657534,61.64383561643836,13.698630136986301,0.0,0.0,0.0,100.0,0.0,86.3013698630137
E0138,0.0,18.0327868852459,62.295081967213115,19.672131147540984,0.0,14.285714285714285,28.57142857142857,57.14285714285714,37.47072599531616
E0139,27.27272727272727,57.57575757575758,15.151515151515152,0.0,100.0,0.0,0.0,0.0,72.72727272727273
E0140,0.0,17.647058823529413,73.52941176470588,8.823529411764707,0.0,0.0,100.0,0.0,26.470588235294116
E0141,86.11111111111111,13.88888888888889,0.0,0.0,50.0,50.0,0.0,0.0,36.111111111111114
E0142,18.91891891891892,62.16216216216216,18.91891891891892,0.0,33.33333333333333,66.66666666666666,0.0,0.0,18.918918918918912
E0144,0.0,24.137931034482758,58.620689655172406,17.24137931034483,0.0,0.0,66.66666666666666,33.33333333333333,24.137931034482754
E0146,0.0,7.6923076923076925,69.23076923076923,23.076923076923077,0.0,0.0,100.0,0.0,30.769230769230774
E0147,0.0,6.25,71.875,21.875,0.0,0.0,70.0,30.0,8.125
E0148,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0149,10.0,77.5,12.5,0.0,0.0,100.0,0.0,0.0,22.5
E0150,76.66666666666667,23.333333333333332,0.0,0.0,100.0,0.0,0.0,0.0,23.33333333333333
E0151,14.634146341463413,64.63414634146342,20.73170731707317,0.0,0.0,66.66666666666666,33.33333333333333,0.0,14.634146341463405
E0152,13.513513513513514,67.56756756756756,18.91891891891892,0.0,0.0,100.0,0.0,0.0,32.432432432432435
E0154,16.3265306122449,63.26530612244898,20.408163265306122,0.0,0.0,100.0,0.0,0.0,36.734693877551024
E0155,74.60317460317461,25.396825396825395,0.0,0.0,50.0,50.0,0.0,0.0,24.603174603174608
E0156,78.78787878787878,21.21212121212121,0.0,0.0,50.0,50.0,0.0,0.0,28.787878787878785
E0157,86.11111111111111,13.88888888888889,0.0,0.0,80.0,20.0,0.0,0.0,6.1111111111111125
E0158,0.0,25.806451612903224,54.83870967741935,19.35483870967742,0.0,33.33333333333333,66.66666666666666,0.0,19.354838709677416
E0159,0.0,11.29032258064516,79.03225806451613,9.67741935483871,0.0,20.0,40.0,40.0,39.03225806451613
E0160,0.0,20.3125,64.0625,15.625,0.0,25.0,75.0,0.0,15.625
E0161,34.285714285714285,57.14285714285714,8.571428571428571,0.0,25.0,50.0,25.0,0.0,16.428571428571427
E0162,13.513513513513514,64.86486486486487,21.62162162162162,0.0,0.0,100.0,0.0,0.0,35.13513513513513
E0163,0.0,0.0,87.5,12.5,0.0,0.0,100.0,0.0,12.5
E0164,15.909090909090908,63.63636363636363,20.454545454545457,0.0,20.0,80.0,0.0,0.0,20.45454545454546
E0165,13.432835820895523,76.11940298507463,10.44776119402985,0.0,37.5,50.0,12.5,0.0,26.11940298507463
E0166,28.205128205128204,64.1025641025641,7.6923076923076925,0.0,0.0,60.0,40.0,0.0,32.30769230769231
E0167,90.9090909090909,9.090909090909092,0.0,0.0,100.0,0.0,0.0,0.0,9.090909090909093
E0168,21.428571428571427,71.42857142857143,7.142857142857142,0.0,0.0,100.0,0.0,0.0,28.57142857142857
E0169,22.22222222222222,61.111111111111114,16.666666666666664,0.0,40.0,60.0,0.0,0.0,17.77777777777778
E0170,19.444444444444446,66.66666666666666,13.88888888888889,0.0,25.0,62.5,12.5,0.0,5.55555555555555
E0171,84.375,15.625,0.0,0.0,75.0,25.0,0.0,0.0,9.375
E0172,15.555555555555555,62.22222222222222,22.22222222222222,0.0,0.0,60.0,40.0,0.0,17.77777777777778
E0174,80.55555555555556,19.444444444444446,0.0,0.0,100.0,0.0,0.0,0.0,19.444444444444443
E0175,26.31578947368421,65.78947368421053,7.894736842105263,0.0,50.0,50.0,0.0,0.0,23.684210526315795
E0176,0.0,10.0,80.0,10.0,0.0,0.0,100.0,0.0,20.0
E0177,76.71232876712328,23.28767123287671,0.0,0.0,100.0,0.0,0.0,0.0,23.287671232876715
E0180,16.176470588235293,66.17647058823529,17.647058823529413,0.0,25.0,50.0,25.0,0.0,16.17647058823529
E0181,15.384615384615385,66.66666666666666,17.94871794871795,0.0,0.0,50.0,50.0,0.0,32.051282051282044
E0182,0.0,19.35483870967742,54.83870967741935,25.806451612903224,0.0,0.0,50.0,50.0,24.193548387096776
E0183,82.08955223880598,17.91044776119403,0.0,0.0,100.0,0.0,0.0,0.0,17.910447761194025
E0184,13.636363636363635,66.66666666666666,19.696969696969695,0.0,20.0,80.0,0.0,0.0,19.696969696969703
E0185,18.181818181818183,69.6969696969697,12.121212121212121,0.0,0.0,100.0,0.0,0.0,30.303030303030305
E0186,80.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0
E0187,23.809523809523807,63.49206349206349,12.698412698412698,0.0,16.666666666666664,50.0,33.33333333333333,0.0,20.634920634920633
E0188,33.33333333333333,50.0,16.666666666666664,0.0,0.0,100.0,0.0,0.0,50.0
E0189,21.62162162162162,56.75675675675676,21.62162162162162,0.0,100.0,0.0,0.0,0.0,78.37837837837839
E0190,84.61538461538461,15.384615384615385,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,17.94871794871795
E0191,22.22222222222222,62.96296296296296,14.814814814814813,0.0,0.0,50.0,50.0,0.0,35.18518518518519
E0192,13.513513513513514,72.97297297297297,13.513513513513514,0.0,0.0,100.0,0.0,0.0,27.02702702702703
E0193,0.0,7.894736842105263,81.57894736842105,10.526315789473683,0.0,0.0,100.0,0.0,18.421052631578945
E0194,86.76470588235294,13.23529411764706,0.0,0.0,50.0,50.0,0.0,0.0,36.76470588235294
E0195,27.27272727272727,45.45454545454545,27.27272727272727,0.0,50.0,0.0,50.0,0.0,45.45454545454546
E0196,11.11111111111111,75.55555555555556,13.333333333333334,0.0,0.0,50.0,50.0,0.0,36.66666666666667
E0197,19.047619047619047,55.55555555555556,25.396825396825395,0.0,12.5,75.0,12.5,0.0,19.444444444444443
E0198,14.285714285714285,71.42857142857143,14.285714285714285,0.0,14.285714285714285,71.42857142857143,14.285714285714285,0.0,0.0
E0199,21.153846153846153,57.692307692307686,21.153846153846153,0.0,22.22222222222222,55.55555555555556,22.22222222222222,0.0,2.1367521367521327
E0200,0.0,8.333333333333332,72.22222222222221,19.444444444444446,0.0,50.0,50.0,0.0,41.666666666666664
E0201,0.0,13.513513513513514,67.56756756756756,18.91891891891892,0.0,0.0,50.0,50.0,31.08108108108108
E0202,19.672131147540984,73.77049180327869,6.557377049180328,0.0,0.0,100.0,0.0,0.0,26.229508196721312
E0203,14.285714285714285,75.0,10.714285714285714,0.0,0.0,100.0,0.0,0.0,25.0
E0205,0.0,25.37313432835821,56.71641791044776,17.91044776119403,0.0,0.0,66.66666666666666,33.33333333333333,25.3731343283582
E0206,0.0,12.280701754385964,73.68421052631578,14.035087719298245,0.0,25.0,75.0,0.0,14.03508771929825
E0207,20.0,67.27272727272727,12.727272727272727,0.0,16.666666666666664,50.0,33.33333333333333,0.0,20.606060606060602
E0208,79.1044776119403,20.8955223880597,0.0,0.0,57.14285714285714,42.857142857142854,0.0,0.0,21.961620469083158
E0209,17.142857142857142,62.857142857142854,20.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,17.14285714285714
E0210,7.142857142857142,73.80952380952381,19.047619047619047,0.0,0.0,80.0,20.0,0.0,7.142857142857142
E0211,9.375,62.5,28.125,0.0,0.0,100.0,0.0,0.0,37.5
E0212,22.22222222222222,66.66666666666666,11.11111111111111,0.0,0.0,100.0,0.0,0.0,33.333333333333336
E0213,0.0,7.6923076923076925,69.23076923076923,23.076923076923077,0.0,0.0,75.0,25.0,7.692307692307695
E0214,22.0,56.00000000000001,22.0,0.0,0.0,100.0,0.0,0.0,44.0
E0215,0.0,13.043478260869565,76.08695652173914,10.869565217391305,0.0,0.0,100.0,0.0,23.913043478260864
E0216,17.647058823529413,58.82352941176471,23.52941176470588,0.0,20.0,80.0,0.0,0.0,23.529411764705877
E0217,30.76923076923077,46.15384615384615,23.076923076923077,0.0,50.0,50.0,0.0,0.0,23.076923076923077
E0218,9.75609756097561,70.73170731707317,19.51219512195122,0.0,0.0,100.0,0.0,0.0,29.268292682926827
E0219,0.0,18.91891891891892,70.27027027027027,10.81081081081081,0.0,0.0,100.0,0.0,29.729729729729726
E0220,94.11764705882352,5.88235294117647,0.0,0.0,87.5,12.5,0.0,0.0,6.617647058823525
E0221,81.70731707317073,18.29268292682927,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,15.040650406504065
E0222,0.0,11.363636363636363,68.18181818181817,20.454545454545457,0.0,50.0,50.0,0.0,38.63636363636363
E0223,75.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,75.0
E0224,22.22222222222222,44.44444444444444,33.33333333333333,0.0,0.0,0.0,100.0,0.0,66.66666666666666
E0225,13.333333333333334,71.11111111111111,15.555555555555555,0.0,0.0,75.0,25.0,0.0,13.333333333333332
E0226,11.76470588235294,72.05882352941177,16.176470588235293,0.0,11.11111111111111,66.66666666666666,22.22222222222222,0.0,6.045751633986934
E0228,15.0,75.0,10.0,0.0,0.0,100.0,0.0,0.0,25.0
E0230,32.25806451612903,58.06451612903226,9.67741935483871,0.0,0.0,100.0,0.0,0.0,41.93548387096774
E0231,20.27027027027027,64.86486486486487,14.864864864864865,0.0,33.33333333333333,66.66666666666666,0.0,0.0,14.864864864864856
E0232,85.36585365853658,14.634146341463413,0.0,0.0,100.0,0.0,0.0,0.0,14.634146341463417
E0233,16.25,72.5,11.25,0.0,37.5,37.5,25.0,0.0,35.0
E0235,12.5,62.5,25.0,0.0,0.0,100.0,0.0,0.0,37.5
E0236,14.285714285714285,60.0,25.71428571428571,0.0,0.0,0.0,100.0,0.0,74.28571428571428
E0237,93.87755102040816,6.122448979591836,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,27.2108843537415
E0239,18.666666666666668,65.33333333333333,16.0,0.0,0.0,0.0,100.0,0.0,84.0
E0240,0.0,23.52941176470588,67.64705882352942,8.823529411764707,0.0,0.0,100.0,0.0,32.35294117647059
E0243,68.88888888888889,31.11111111111111,0.0,0.0,40.0,60.0,0.0,0.0,28.888888888888886
E0244,12.5,70.0,17.5,0.0,0.0,100.0,0.0,0.0,30.0
E0245,0.0,12.5,71.875,15.625,0.0,25.0,25.0,50.0,46.875
E0246,16.216216216216218,62.16216216216216,21.62162162162162,0.0,0.0,75.0,25.0,0.0,16.216216216216218
E0247,85.71428571428571,14.285714285714285,0.0,0.0,100.0,0.0,0.0,0.0,14.285714285714288
E0248,17.105263157894736,64.47368421052632,18.421052631578945,0.0,16.666666666666664,83.33333333333334,0.0,0.0,18.85964912280702
E0249,0.0,16.216216216216218,56.75675675675676,27.027027027027028,0.0,40.0,20.0,40.0,36.75675675675676
E0250,0.0,13.88888888888889,77.77777777777779,8.333333333333332,0.0,14.285714285714285,85.71428571428571,0.0,8.333333333333325
E0251,82.85714285714286,17.142857142857142,0.0,0.0,0.0,100.0,0.0,0.0,82.85714285714286
E0252,28.000000000000004,52.0,20.0,0.0,0.0,50.0,50.0,0.0,30.0
E0254,21.428571428571427,75.0,3.571428571428571,0.0,0.0,100.0,0.0,0.0,25.0
E0255,0.0,14.285714285714285,65.71428571428571,20.0,0.0,40.0,40.0,20.0,25.71428571428571
E0256,18.91891891891892,64.86486486486487,16.216216216216218,0.0,28.57142857142857,71.42857142857143,0.0,0.0,16.216216216216214
E0257,20.454545454545457,52.27272727272727,27.27272727272727,0.0,25.0,25.0,50.0,0.0,27.272727272727273
E0258,80.55555555555556,19.444444444444446,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,13.888888888888891
E0259,0.0,6.0606060606060606,69.6969696969697,24.242424242424242,0.0,0.0,66.66666666666666,33.33333333333333,9.090909090909097
E0260,0.0,21.875,50.0,28.125,0.0,40.0,40.0,20.0,18.125
E0261,13.157894736842104,71.05263157894737,15.789473684210526,0.0,0.0,66.66666666666666,33.33333333333333,0.0,17.54385964912281
E0262,0.0,16.666666666666664,72.91666666666666,10.416666666666668,0.0,16.666666666666664,83.33333333333334,0.0,10.416666666666677
E0263,91.17647058823529,8.823529411764707,0.0,0.0,100.0,0.0,0.0,0.0,8.823529411764708
E0264,25.0,62.5,12.5,0.0,0.0,100.0,0.0,0.0,37.5
E0266,92.6829268292683,7.317073170731707,0.0,0.0,100.0,0.0,0.0,0.0,7.317073170731705
E0267,13.793103448275861,65.51724137931035,20.689655172413794,0.0,12.5,87.5,0.0,0.0,21.98275862068965
E0268,0.0,21.875,62.5,15.625,0.0,0.0,100.0,0.0,37.5
E0269,84.05797101449275,15.942028985507244,0.0,0.0,62.5,37.5,0.0,0.0,21.557971014492754
E0270,17.94871794871795,61.53846153846154,20.51282051282051,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,28.205128205128204
E0272,22.857142857142858,57.14285714285714,20.0,0.0,0.0,80.0,20.0,0.0,22.85714285714286
E0273,0.0,35.0,50.0,15.0,0.0,25.0,75.0,0.0,25.0
E0274,22.58064516129032,74.19354838709677,3.225806451612903,0.0,25.0,50.0,25.0,0.0,24.193548387096772
E0275,33.33333333333333,66.66666666666666,0.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
E0276,0.0,8.333333333333332,69.44444444444444,22.22222222222222,0.0,33.33333333333333,33.33333333333333,33.33333333333333,36.111111111111114
E0277,70.96774193548387,29.03225806451613,0.0,0.0,50.0,50.0,0.0,0.0,20.967741935483872
E0278,26.190476190476193,57.14285714285714,16.666666666666664,0.0,0.0,66.66666666666666,33.33333333333333,0.0,26.190476190476186
E0279,12.698412698412698,69.84126984126983,17.46031746031746,0.0,20.0,60.0,20.0,0.0,9.84126984126984
E0282,0.0,14.634146341463413,75.60975609756098,9.75609756097561,0.0,0.0,100.0,0.0,24.390243902439025
E0283,15.789473684210526,68.42105263157895,15.789473684210526,0.0,40.0,60.0,0.0,0.0,24.210526315789473
E0284,0.0,22.22222222222222,61.111111111111114,16.666666666666664,0.0,0.0,0.0,100.0,83.33333333333334
